"id","language_code","average_rating","description","num_pages","publication_day","publication_month","publication_year","isbn13","url","image_url","ratings_count","title","title_without_series","price","availability","dimensions","discount_percentage","item_weight","format_id","publisher_id","author_name","book_id","genre_id"
"469776","ger","3","Raupen, die sich ihr eigenes Grab schaufeln, Enten, die noch im Schlaf nach Fressfeinden Ausschau halten, Schafe, die ihre Wolle von selbst abwerfen. Jede von Eva Menasses Erzahlungen geht von einer kuriosen Tiermeldung aus und widmet sich doch ganz der Gattung Mensch.\nEin alter Despot, der sich gegen jede Veranderung wehrt, kann nicht verhindern, dass die Demenz seiner Frau auch die eigene Vergangenheit loscht. Einer engagierten Mutter, die ein muslimisches Kind gegen Anfeindungen in Schutz nimmt, verschwimmen schliesslich selbst die Grenzen zwischen Gut und Bose, Richtig und Falsch. Eine Frau realisiert, wie sehr das Schicksal ihres Vaters sie gepragt hat, in ihren Marotten und in ihren tiefsten Angsten. Und eine Gruppe handverlesener Kunstler und Wissenschaftler probt in sudlandischer Gluthitze eine groteske Revolution.\nJahrelang hat Eva Menasse Tiermeldungen gesammelt, die ihr, wie umgekehrte Fabeln, etwas uber menschliche Verhaltensweisen zu verraten schienen. Wer daran Vergnugen hat, kann teilhaben am Gestaltungsprinzip ihrer Erzahlungen, indem er Mustern und Motiven nachspurt. Alle anderen werden sich, wie bei Menasses bisherigen Buchern, von ihrem erzahlerischen Talent mitreissen lassen, einer Mischung aus pointiertem Witz, Geheimnis und melancholischem Ernst.","320","9","3","2017","9783462047912","https://www.goodreads.com/book/show/34623258-tiere-f-r-fortgeschrittene","https://images.gr-assets.com/books/1489923583i/34623258.jpg","10","Tiere für Fortgeschrittene","Tiere für Fortgeschrittene","65.21","1432","5.91 x 14.63 x 2.92 inches","0.04","2.78","1","4","Eva Menasse","87","14"
"469777","eng","4","An unflinching, darkly funny, and deeply moving story of a boy, his seriously ill mother, and an unexpected monstrous visitor.\nAt seven minutes past midnight, thirteen-year-old Conor wakes to find a monster outside his bedroom window. But it isn't the monster Conor's been expecting-- he's been expecting the one from his nightmare, the nightmare he's had nearly every night since his mother started her treatments. The monster in his backyard is different. It's ancient. And wild. And it wants something from Conor. Something terrible and dangerous. It wants the truth. From the final idea of award-winning author Siobhan Dowd-- whose premature death from cancer prevented her from writing it herself-- Patrick Ness has spun a haunting and darkly funny novel of mischief, loss, and monsters both real and imagined.","240","1","11","2012","9781406346954","https://www.goodreads.com/book/show/16693030-a-monster-calls","https://images.gr-assets.com/books/1421247398i/16693030.jpg","49","A Monster Calls","A Monster Calls","37.18","305","7.09 x 7.1 x 2.1 inches","0.91","2.85","1","5","Patrick Ness","88","24"
"469789","eng","4","N/A","268","24","6","2004","9780718145866","https://www.goodreads.com/book/show/926665.Live_Bait","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","28","Live Bait (Monkeewrench #2)","Live Bait (Monkeewrench #2)","10.96","1780","5.03 x 14.78 x 1.41 inches","0.02","0.57","1","6","P.J. Tracy","89","11"
"469800","eng","2","N/A","320","28","8","2003","9780718145279","https://www.goodreads.com/book/show/8559837-the-mermaid-s-purse","https://images.gr-assets.com/books/1328131555i/8559837.jpg","5","The Mermaid's Purse","The Mermaid's Purse","66.66","998","6.91 x 9.42 x 0.81 inches","0.48","0.71","1","6","Katy Gardner","90","14"
"469814","eng","3","A trail of blood winding through a squalid flat in Margate leads DCI Dave Gosworth to the body of Jacqui Jennings, her skull smashed with a chisel. For Dave it is just the start of a long and puzzling case...Forty miles away in South London a young single mother named Melanie Stenning is blissfully unaware of Jacqui's life and death. But that trail of blood will one day lead straight to her door - with terrifying repercussions. For Melanie is about to fall in love with a stranger...Fourteen months later, Melanie has a new husband, a new baby and a new home on the isolated Kent coast. But when her seven-year-old daughter Poppy disappears, she is forced to question everything in her new life, including the man she loves. Because DCI Dave Goswrth has come knocking - with some chilling questions...","352","6","8","2006","9780718146818","https://www.goodreads.com/book/show/3615721-hidden","https://images.gr-assets.com/books/1328127311i/3615721.jpg","110","Hidden","Hidden","50.77","1404","5.85 x 12.77 x 1.76 inches","0.57","2.64","2","6","Katy Gardner","91","38"
"469819","en-US","4","Here is a tasty paradox: How did the Leftist legions regroup after history delivered its fatal blow to the Soviet system? Simple, argues Jean-Francois Revel: the Left retreated to the impregnable fortress of the Utopian ideal. After all, socialism incarnate was always vulnerable to criticism. Utopia, on the other hand, lies by definition beyond reproach. With the demise of the Soviet system, there is no longer a vast and flailing embodiment of their vision, and Utopia's haughty champions can again rage boundlessly.\nIn Last Exit to Utopia, the latest English language translation of one of Europe's most controversial intellectuals, Jean-Francois Revel takes aim at socialist apologists who have attempted to erase or invert the manifest failures of socialist ideology. As the tide of Big Government rises in America, Revel's forewarnings here are as prescient as they are frightening.","300","15","12","2009","9781594032646","https://www.goodreads.com/book/show/7214750-last-exit-to-utopia","https://images.gr-assets.com/books/1328752406i/7214750.jpg","47","Last Exit to Utopia: The Survival of Socialism in a Post-Soviet Era","Last Exit to Utopia: The Survival of Socialism in a Post-Soviet Era","16.07","1305","9.54 x 10.64 x 0.78 inches","0.61","2.24","1","7","Jean-Francois Revel","92","12"
"469822","eng","3","The current frenzy over global warming has galvanized the public and cost taxpayers billons of dollars in federal expenditures for climate research. It has spawned Hollywood blockbusters and inspired major political movements. It has given a higher calling to celebrities and built a lucrative industry for scores of eager scientists. In short, ending climate change has become a national crusade. And yet, despite this dominant and sprawling campaign, the facts behind global warming remain as confounding as ever. In Climate Confusion, distinguished climatologist Dr. Roy Spencer observes that our obsession with global warming has only clouded the issue. Forsaking blindingly technical statistics and doomsday scenarios, Dr. Spencer explains in simple terms how the climate system really works, why man's role in global warming is more myth than science, and how the global warming hype has corrupted Washington and the scientific community. The reasons, Spencer explains, are numerous: biases in governmental funding of scientific research, our misconceptions about science and basic economics, even our religious beliefs and worldviews. From Al Gore to Leonardo DiCaprio, the climate change industry has given a platform to leading figures from all walks of life, as pandering politicians, demagogues and biased scientists forge a self-interested movement whose proposed policy initiatives could ultimately devastate the economies of those developing countries they purport to aid. Climate Confusion is a much needed wake up call for all of us on planet earth. Dr. Spencer's clear-eyed approach, combined with his sharp wit and intellect, brings transparency and levity to the issue of global warming as he takes on wrong-headed attitudes and misguided beliefs that have led to our state of panic. Climate Confusion lifts the shroud of mystery that has hovered here for far too long and offers an end to this frenzy of misinformation in our lives. --This text refers to the Hardcover edition.","191","7","3","2008","9781594032103","https://www.goodreads.com/book/show/2169922.Climate_Confusion","https://images.gr-assets.com/books/1328752361i/2169922.jpg","159","Climate Confusion: How Global Warming Hysteria Leads to Bad Science, Pandering Politicians and Misguided Policies That Hurt the Poor","Climate Confusion: How Global Warming Hysteria Leads to Bad Science, Pandering Politicians and Misguided Policies That Hurt the Poor","10.66","510","8.65 x 8.23 x 1.02 inches","0.71","1.7","1","7","Roy W. Spencer","93","18"
"469830","eng","4","Since the summer of 2014, America has been convulsed with a protest movement known as Black Lives Matter. That movement holds that police officers are among the greatest threats--if not the greatest threat--facing young black males today. Policing and the rest of the criminal justice system--from prosecutors to drug laws--single out minority communities for gratuitous and heavy-handed enforcement, the charge goes, resulting in an epidemic of ""mass incarceration"" that falls most heavily on blacks.\nThis book challenges that narrative. Through vivid, street-level reporting, it gives voice to the many residents of high-crime neighborhoods, rarely heard in the media, who support proactive policing and want more of it. The book will argue that there is no government agency more dedicated to the proposition that Black Lives Matter than today's data-driven, accountable police department. In New York City alone, over ten thousand minority males are alive who would have been killed had the New York Police Department not brought homicide in the city down 80% from its early 1990's level. The intelligence-led policing revolution that began in New York and spread nationally has transformed urban neighborhoods, freeing their residents from the thrall of daily fear.\nOther topics include such contested tactics as stop, question, and frisk and ""broken windows"" policing. The book will refute the argument that racist drug statutes and enforcement lie behind the black incarceration rate. It will take the reader inside prisons and jails. And it will argue that proactive policing has been the greatest public policy success story of the last quarter century, resulting in a record-breaking national crime drop that no criminologist or even police chief foresaw.\nThat crime drop is now at risk, however, thanks to the nonstop agitation against the police led by the Black Lives Matter movement. The book is a call for a more honest and informed debate about policing, crime, and race, before the public safety gains of the last twenty years are lost.","248","21","6","2016","9781594038754","https://www.goodreads.com/book/show/27036577-the-war-on-cops","https://images.gr-assets.com/books/1461083336i/27036577.jpg","323","The War on Cops: How the New Attack on Law and Order Makes Everyone Less Safe","The War on Cops: How the New Attack on Law and Order Makes Everyone Less Safe","41.89","878","9.49 x 9.64 x 1.34 inches","0.42","0.76","1","7","Heather Mac Donald","94","18"
"469840","en-GB","3","The German Model is running out of steam. Both America's college and university system, and its K-12 education system, were originally created based on German approaches in the 19th century. Now that it's the 21st century, Glenn Harlan Reynolds suggests, it's time for a change.\nHigher education in America is facing a bust much like the housing bubble. It is the product of cheap credit, coupled with popular expectations of ever-increasing returns on investment and, as with housing prices, the cheap credit has caused college tuitions to vastly outpace inflation and family incomes. Now this bubble is bursting. Reynolds explains the causes and effects of this bubble and the steps colleges and universities must take to ensure their survival. As students become less willing to incur debt for education, colleges and universities will have to adapt to a new world of cost pressures and declining public support.\nEconomist Herb Stein famously said that something that can't go on forever, won't. For decades now, America has been putting ever-growing amounts of money into its K-12 education system, while getting steadily poorer results. Now parents are losing faith in public schools, new alternatives are appearing, and change is on the way. As the best students abandon traditional public schools, Disruptedprovides a succinct description of what's wrong, and where the solutions are likely to appear, along with advice for parents, educators, and taxpayers.","121","7","1","2014","9781594037108","https://www.goodreads.com/book/show/17290889-the-new-school","https://images.gr-assets.com/books/1381324987i/17290889.jpg","84","The New School: How the Information Age Will Save American Education from Itself","The New School: How the Information Age Will Save American Education from Itself","67.77","1874","5.64 x 11.62 x 0.73 inches","0.47","2.61","1","7","Glenn Harlan Reynolds","95","41"
"469842","eng","3","In ""Christianity on Trial,"" Vincent Carroll and David Shiflett do not shrink from confronting the tragedies that have been perpetrated throughout the ages in the name of Christianity. But they argue that the current indulgence of anti-Christian rhetoric in our culture not only involves bad taste, but tunnel vision and willful historical illiteracy as well. Carroll and Shiflett dispassionately consider the indictment of Christianity--specifically that it has justified racism and misogyny, encouraged ignorance, and promoted the despoliation of the environment and even justified genocide. Then, in a narrative whose intellectual elegance and verve calls up comparisons to ""How the Irish Saved Civilization,"" they answer these charges, showing how in fact the Christian tradition has not only injected morality into our political order, but softened brutal practices and confining superstitions, created the foundation for intellectual inquiry, and created the compassionate! impulse. ""Christianity on Trial"" challenges readers of all beliefs--even those with a belief in disbelief itself--to question the anti-religious bigotry that thrives in our intellectual world and to reevaluate the role of Christianity not only as a source of consolation but of enlightenment and human liberation as well.","204","1","12","2001","9781893554153","https://www.goodreads.com/book/show/1736116.Christianity_On_Trial","https://images.gr-assets.com/books/1328697114i/1736116.jpg","47","Christianity On Trial: Arguments Against Anti-Religious Bigotry","Christianity On Trial: Arguments Against Anti-Religious Bigotry","32.27","1278","8.12 x 7.2 x 2.43 inches","0.84","2.28","2","7","Vincent Carroll","96","1"
"469849","spa","3","Ano 218 a.C.: dos legiones romanas bajo el mando de Cneo Escipion desembarcan por sorpresa en la peninsula Iberica. Tienen como objetivo cortar las vias de suministro de los cartagineses, una estrategia mas en el transcurso de la segunda guerra punica, que enfrento a Roma y a Cartago por el control del Mediterraneo occidental. Sera el primer movimiento en un larguisimo proceso que culminara con la invasion y la colonizacion de Hispania, uno de los territorios mas codiciados por Roma, y uno de los ultimos en someterse totalmente a su poder.\nFueron necesarios dos larguisimos siglos de lucha sin cuartel para doblegar el animo belicoso e inquebrantable de iberos, celtiberos, lusitanos, cantabros... En ese tiempo, la potencia latina utilizo el suelo hispano como escenario de sus guerras civiles y como fuente inagotable de recursos naturales y humanos para el Imperio. Debido a ello, la peninsula fue completamente romanizada y la impronta latina terminaria por definir el caracter de los habitantes de estas tierras.","223","2","4","2004","9788497341707","https://www.goodreads.com/book/show/6642589-la-aventura-de-los-romanos-en-hispania","https://images.gr-assets.com/books/1387560735i/6642589.jpg","53","La aventura de los romanos en hispania","La aventura de los romanos en hispania","92.11","1787","5.07 x 9.15 x 2.48 inches","0.06","1.38","1","8","Juan Antonio Cebrian","97","18"
"469859","spa","4","Esta ""Historia del Antiguo Egipto"", publicada originalmente por Oxford, es el clasico actual mas importante sobre este apasionante tema y la primera obra que ofrece una vision completa de la civilizacion egipcia, desde los primeros momentos de la Edad de Piedra hasta su incorporacion al Imperio Romano. Los extraordinarios textos y las bellas ilustraciones que componen esta obra nos descubren el nacimiento y desarrollo de esta cultura en un recorrido que comienza en el ano 700000 a.C. y termina en el 311 d.C.\nLos autores nos revelan los aspectos politicos, sociales y culturales mas relevantes, como los secretos de las piramides, las creencias en los dioses y en el mas alla, los ritos funerarios, la vida domestica... a la vez que nos acercan a personajes tan celebres como Tutankhamon, Nefertiti, Cleopatra... en un intento afortunado de describir el cambiante rostro del Antiguo Egipto.\nLa unica historia de la civilizacion faraonica que en un solo volumen describe los 700.000 anos transcurridos entre el nacimiento y el ocaso del Antiguo Egipto.\nEscrita por un equipo de reconocidos arqueologos y especialistas, situados en la vanguardia de la egiptologia actual.\nIlustrada con mas de 100 fotografias, mapas, planos e imagenes que dan vida a esta fascinante etapa de la historia.","728","11","11","2010","9788497343343","https://www.goodreads.com/book/show/19509301-historia-del-antiguo-egipto","https://images.gr-assets.com/books/1387235486i/19509301.jpg","10","Historia del Antiguo Egipto","Historia del Antiguo Egipto","17.92","1597","6.99 x 7.88 x 1.63 inches","0.44","0.69","2","8","Ian Shaw","98","2"
"469864","spa","3","Hay una nueva vampira en la ciudad...\nConoce a Sarah Dearley, la heroina de la saga Mordiscos inmortales y descubre con ella lo inquietante, divertido y excitante que puede llegar a ser amar a alguien inmortal.\n<>.","376","10","11","2009","9788497348928","https://www.goodreads.com/book/show/8477409-mordiscos-de-amor","https://images.gr-assets.com/books/1282227896i/8477409.jpg","40","Mordiscos de amor","Mordiscos de amor","83.06","665","5.06 x 8.1 x 1.25 inches","0.35","1.2","2","8","Michelle Rowen","99","12"
"469872","eng","3","Where Borders Bleed is a keenly observed and anecdotal account of a factious landscape that has long engaged global attention: the Indo-Pak region. Covering almost seventy years of conflict, it chronicles the events leading up to Partition, reflects on the consequent strife, and provides a fresh, discursive perspective on the figures who have shaped the story of this land from Lord Louis Mountbatten and Muhammad Ali Jinnah to Atal Bihari Vajpayee and Manmohan Singh.\nCovering historical, diplomatic and military perspectives, Where Borders Bleed is intrepid, engaging with a range of contentious issues that have shaped Indo-Pak relations water sharing, Kashmir and Article 370. Equally, it is speculative. It asks: would terror have affected the world the way it has, if PakIndia had been a benign single entity? What if India and Pakistan were to reunite, much like East and West Germany? As the now-largest nation in the world, would the mammoth PakIndia radically change the globe s geo-political framework?\nThese questions combined with the author s own diplomatic access to rare archival material and key leaders across borders make this a one-of-a-kind book on the story of India and Pakistan.\nA compellingly written account of India, Pakistan and the history of the subcontinent, rich in anecdote.\nWritten by India's former consul general to Karachi, the book presents rare archival material, interviews and insights into the lives of key Indo-Pak leaders.\nEngages with contentious issues that define Indo-Pak relations water sharing, Article 370 and Kashmir and speculates on the future of geopolitics had PakIndia been a single entity.","296","1","1","2015","9788129135735","https://www.goodreads.com/book/show/25046281-where-borders-bleed","https://images.gr-assets.com/books/1425206677i/25046281.jpg","21","Where Borders Bleed: An Insider's Account of Indo-Pak Relations","Where Borders Bleed: An Insider's Account of Indo-Pak Relations","95.9","435","6.21 x 7.26 x 0.93 inches","0.52","2.25","1","9","Rajiv Dogra","100","12"
"469878","eng","4","In the ancient city of Ujjayani, the planets align to decide the fate of two starcursed lovers. Born under the curse of Mars, brilliant and beautiful Leelavati, daughter of the famed astronomer Bhaskarya Acharya of Ujjayani, knows she can never wed. But when her childhood playmate, the handsome and rich Rahul Nagarseth, returns from sea, their attraction is rekindled under stormy monsoon skies. As Leela, forced by fate to relinquish Rahul, tries to find solace in teaching at her fathers observatory, a fleeting alignment of the stars is discovered that can help overcome her curse. But Rahul is called away on a war to defend his kingdom. Can he return in time or will she lose him forever to the will of the planets?\nSet in turbulent twelfth century India, against the backdrop of the savage wars waged by Muhammad of Ghor and his band of Turkis, Starcursed is a sweeping tale of science, romance and adventure that will transport its readers to another world.","284","3","11","2013","9788129129314","https://www.goodreads.com/book/show/18684549-starcursed","https://images.gr-assets.com/books/1382016176i/18684549.jpg","49","Starcursed","Starcursed","28.11","169","9.83 x 12.04 x 2.24 inches","0.61","2.41","2","9","Nandini Bajpai","101","13"
